Zip Code,City,State,2010 Population
76228,BELLEVUE,TX,1119
76230,BOWIE,TX,9711
76233,COLLINSVILLE,TX,3235
76234,DECATUR,TX,15587
76238,ERA,TX,431
76239,FORESTBURG,TX,1087
76240,GAINESVILLE,TX,26120
76244,KELLER,TX,60388
76245,GORDONVILLE,TX,1780
76247,JUSTIN,TX,13098
76248,KELLER,TX,34647
76249,KRUM,TX,7194
76250,LINDSAY,TX,937
76251,MONTAGUE,TX,731
76252,MUENSTER,TX,2863
76253,MYRA,TX,230
76255,NOCONA,TX,5411
76258,PILOT POINT,TX,6659
76259,PONDER,TX,4618
76261,RINGGOLD,TX,233
76262,ROANOKE,TX,27648
76263,ROSSTON,TX,44
76264,SADLER,TX,1412
76265,SAINT JO,TX,1893
76266,SANGER,TX,13495
76268,SOUTHMAYD,TX,250
76270,SUNSET,TX,1853
76271,TIOGA,TX,1352
76272,VALLEY VIEW,TX,4745
76273,WHITESBORO,TX,9135
76301,WICHITA FALLS,TX,16540
76302,WICHITA FALLS,TX,13206
76305,WICHITA FALLS,TX,4746
76306,WICHITA FALLS,TX,15991
76308,WICHITA FALLS,TX,19677
76309,WICHITA FALLS,TX,13862
76310,WICHITA FALLS,TX,17989
76311,SHEPPARD AFB,TX,7535
76351,ARCHER CITY,TX,2035
76354,BURKBURNETT,TX,11270
76357,BYERS,TX,712
76360,ELECTRA,TX,3502
76363,GOREE,TX,256
76364,HARROLD,TX,193
76365,HENRIETTA,TX,4831
76366,HOLLIDAY,TX,2317
76367,IOWA PARK,TX,13045
76370,MEGARGEL,TX,299
76371,MUNDAY,TX,1606
76372,NEWCASTLE,TX,974
76373,OKLAUNION,TX,162
76374,OLNEY,TX,4162
76377,PETROLIA,TX,802
76379,SCOTLAND,TX,591
76380,SEYMOUR,TX,3820
76384,VERNON,TX,12991
76388,WEINERT,TX,203
76389,WINDTHORST,TX,1329
76401,STEPHENVILLE,TX,25702
76402,STEPHENVILLE,TX,847
76424,BRECKENRIDGE,TX,8992
76426,BRIDGEPORT,TX,11302
76427,BRYSON,TX,804
76429,CADDO,TX,258
76430,ALBANY,TX,2532
76431,CHICO,TX,3384
76432,BLANKET,TX,1370
76433,BLUFF DALE,TX,1416
76435,CARBON,TX,612
76436,CARLTON,TX,212
76437,CISCO,TX,5721
76442,COMANCHE,TX,7545
76443,CROSS PLAINS,TX,1897
76444,DE LEON,TX,3635
76445,DESDEMONA,TX,407
76446,DUBLIN,TX,9000
76448,EASTLAND,TX,5628
76449,GRAFORD,TX,2434
76450,GRAHAM,TX,13258
76452,ENERGY,TX,75
76453,GORDON,TX,1125
76454,GORMAN,TX,1688
76455,GUSTINE,TX,1014
76457,HICO,TX,3960
76458,JACKSBORO,TX,6261
76459,JERMYN,TX,146
76460,LOVING,TX,421
76462,LIPAN,TX,2982
76463,MINGUS,TX,481
76464,MORAN,TX,506
76466,OLDEN,TX,332
76469,PUTNAM,TX,96
76470,RANGER,TX,3238
76471,RISING STAR,TX,1906
76472,SANTO,TX,1499
76474,SIDNEY,TX,281
76475,STRAWN,TX,977
76476,TOLAR,TX,2637
76481,SOUTH BEND,TX,208
76483,THROCKMORTON,TX,1063
76484,PALO PINTO,TX,1147
76486,PERRIN,TX,1375
76487,POOLVILLE,TX,2507
76490,WHITT,TX,91
76491,WOODSON,TX,459
76501,TEMPLE,TX,16897
76502,TEMPLE,TX,31545
76504,TEMPLE,TX,24268
76508,TEMPLE,TX,0
76511,BARTLETT,TX,3317
76513,BELTON,TX,34172
76518,BUCKHOLTS,TX,1581
76519,BURLINGTON,TX,626
76520,CAMERON,TX,8413
76522,COPPERAS COVE,TX,35534
76523,DAVILLA,TX,18
76524,EDDY,TX,2867
76525,EVANT,TX,1062
76527,FLORENCE,TX,4058
76528,GATESVILLE,TX,16974
76530,GRANGER,TX,2540
76531,HAMILTON,TX,4978
76534,HOLLAND,TX,2615
76537,JARRELL,TX,3870
76538,JONESBORO,TX,761
76539,KEMPNER,TX,7841
76541,KILLEEN,TX,19206
76542,KILLEEN,TX,40025
76543,KILLEEN,TX,30430
76544,FORT HOOD,TX,29943
76548,HARKER HEIGHTS,TX,26344
76549,KILLEEN,TX,44490
76550,LAMPASAS,TX,11586
76554,LITTLE RIVER ACADEMY,TX,2104
76556,MILANO,TX,1461
76557,MOODY,TX,5178
76559,NOLANVILLE,TX,5051
76561,OGLESBY,TX,962
76565,POTTSVILLE,TX,74
76566,PURMELA,TX,258
76567,ROCKDALE,TX,8984
76569,ROGERS,TX,2498
76570,ROSEBUD,TX,2572
76571,SALADO,TX,6790
76573,SCHWERTNER,TX,26
76574,TAYLOR,TX,17661
76577,THORNDALE,TX,3046
76578,THRALL,TX,1766
76579,TROY,TX,4258
76596,GATESVILLE,TX,1274
76597,GATESVILLE,TX,2882
76598,GATESVILLE,TX,523
76599,GATESVILLE,TX,1956
76621,ABBOTT,TX,1037
76622,AQUILLA,TX,1015
76623,AVALON,TX,242
76624,AXTELL,TX,2231
76626,BLOOMING GROVE,TX,1563
76627,BLUM,TX,1601
76628,BRANDON,TX,111
76629,BREMOND,TX,1989
76630,BRUCEVILLE,TX,1840
76631,BYNUM,TX,522
76632,CHILTON,TX,1778
76633,CHINA SPRING,TX,4973
76634,CLIFTON,TX,7093
76635,COOLIDGE,TX,1341
76636,COVINGTON,TX,1497
76637,CRANFILLS GAP,TX,536
76638,CRAWFORD,TX,2837
76639,DAWSON,TX,1584
76640,ELM MOTT,TX,3005
76641,FROST,TX,1674
76642,GROESBECK,TX,7057
76643,HEWITT,TX,13554
76645,HILLSBORO,TX,11039
76648,HUBBARD,TX,2302
76649,IREDELL,TX,790
76650,IRENE,TX,104
76651,ITALY,TX,3300
76652,KOPPERL,TX,1087
76653,KOSSE,TX,1082
76654,LEROY,TX,151
76655,LORENA,TX,7831
76656,LOTT,TX,2276
76657,MC GREGOR,TX,9307
76660,MALONE,TX,506
76661,MARLIN,TX,8708
76664,MART,TX,3514
76665,MERIDIAN,TX,2526
76666,MERTENS,TX,244
76667,MEXIA,TX,11313
76670,MILFORD,TX,1377
76671,MORGAN,TX,1777
76673,MOUNT CALM,TX,1187
76676,PENELOPE,TX,413
76678,PRAIRIE HILL,TX,263
76679,PURDON,TX,1432
76680,REAGAN,TX,190
76681,RICHLAND,TX,873
76682,RIESEL,TX,2660
76685,SATIN,TX,108
76686,TEHUACANA,TX,285
76687,THORNTON,TX,1466
76689,VALLEY MILLS,TX,3996
76690,WALNUT SPRINGS,TX,1197
76691,WEST,TX,6454
76692,WHITNEY,TX,10115
76693,WORTHAM,TX,1651
76701,WACO,TX,1826
76704,WACO,TX,8007
76705,WACO,TX,29155
76706,WACO,TX,35015
76707,WACO,TX,16697
76708,WACO,TX,24476
76710,WACO,TX,22686
76711,WACO,TX,9042
76712,WOODWAY,TX,23506
76798,WACO,TX,1862
76801,BROWNWOOD,TX,25552
76802,EARLY,TX,5075
76820,ART,TX,125
76821,BALLINGER,TX,4869
76823,BANGS,TX,2945
76824,BEND,TX,35
76825,BRADY,TX,7091
76827,BROOKESMITH,TX,433
76828,BURKETT,TX,199
76831,CASTELL,TX,63
76832,CHEROKEE,TX,559
76834,COLEMAN,TX,5908
76836,DOOLE,TX,41
76837,EDEN,TX,3188
76841,FORT MC KAVETT,TX,61
76842,FREDONIA,TX,191
76844,GOLDTHWAITE,TX,3550
76845,GOULDBUSK,TX,178
76848,HEXT,TX,78
76849,JUNCTION,TX,3944
76852,LOHN,TX,212
76853,LOMETA,TX,1622
76854,LONDON,TX,401
76856,MASON,TX,3582
76857,MAY,TX,1791
76858,MELVIN,TX,254
76859,MENARD,TX,1982
76861,MILES,TX,1995
76862,MILLERSVIEW,TX,198
76864,MULLIN,TX,890
76865,NORTON,TX,160
76866,PAINT ROCK,TX,623
76869,PONTOTOC,TX,125
76870,PRIDDY,TX,251
76871,RICHLAND SPRINGS,TX,784
76872,ROCHELLE,TX,717
76873,ROCKWOOD,TX,55
76874,ROOSEVELT,TX,68
76875,ROWENA,TX,668
76877,SAN SABA,TX,4558
76878,SANTA ANNA,TX,1685
76882,TALPA,TX,252
76884,VALERA,TX,172
76885,VALLEY SPRING,TX,154
76887,VOCA,TX,126
76888,VOSS,TX,110
76890,ZEPHYR,TX,940
76901,SAN ANGELO,TX,27969
76903,SAN ANGELO,TX,31905
76904,SAN ANGELO,TX,32718
76905,SAN ANGELO,TX,11335
76908,GOODFELLOW AFB,TX,1951
76930,BARNHART,TX,156
76932,BIG LAKE,TX,3390
76933,BRONTE,TX,1365
76934,CARLSBAD,TX,1296
76935,CHRISTOVAL,TX,1606
76936,ELDORADO,TX,3377
76937,EOLA,TX,37
76939,KNICKERBOCKER,TX,51
76940,MERETA,TX,176
76941,MERTZON,TX,1348
76943,OZONA,TX,3693
76945,ROBERT LEE,TX,1665
76949,SILVER,TX,7
76950,SONORA,TX,4180
76951,STERLING CITY,TX,1143
76953,TENNYSON,TX,74
76955,VANCOURT,TX,133
76957,WALL,TX,59
76958,WATER VALLEY,TX,310
77002,HOUSTON,TX,16793
77003,HOUSTON,TX,10508
77004,HOUSTON,TX,32692
77005,HOUSTON,TX,25528
77006,HOUSTON,TX,19664
77007,HOUSTON,TX,30853
77008,HOUSTON,TX,30482
77009,HOUSTON,TX,38094
77010,HOUSTON,TX,366
77011,HOUSTON,TX,19547
77012,HOUSTON,TX,20719
77013,HOUSTON,TX,17602
77014,HOUSTON,TX,28684
77015,HOUSTON,TX,53621
77016,HOUSTON,TX,26989
77017,HOUSTON,TX,32561
77018,HOUSTON,TX,25563
77019,HOUSTON,TX,18944
77020,HOUSTON,TX,25464
77021,HOUSTON,TX,26042
77022,HOUSTON,TX,29557
77023,HOUSTON,TX,28998
77024,HOUSTON,TX,34775
77025,HOUSTON,TX,26137
77026,HOUSTON,TX,23940
77027,HOUSTON,TX,14331
77028,HOUSTON,TX,16808
77029,HOUSTON,TX,17814
77030,HOUSTON,TX,10258
77031,HOUSTON,TX,15762
77032,HOUSTON,TX,12757
77033,HOUSTON,TX,27965
77034,HOUSTON,TX,33678
77035,HOUSTON,TX,35896
77036,HOUSTON,TX,71969
77037,HOUSTON,TX,19819
77038,HOUSTON,TX,26713
77039,HOUSTON,TX,27562
77040,HOUSTON,TX,45081
77041,HOUSTON,TX,37146
77042,HOUSTON,TX,36385
77043,HOUSTON,TX,23358
77044,HOUSTON,TX,30949
77045,HOUSTON,TX,31255
77046,HOUSTON,TX,1196
77047,HOUSTON,TX,21077
77048,HOUSTON,TX,15294
77049,HOUSTON,TX,28521
77050,HOUSTON,TX,4611
77051,HOUSTON,TX,15085
77053,HOUSTON,TX,28954
77054,HOUSTON,TX,22290
77055,HOUSTON,TX,41989
77056,HOUSTON,TX,18673
77057,HOUSTON,TX,39208
77058,HOUSTON,TX,16406
77059,HOUSTON,TX,16949
77060,HOUSTON,TX,40830
77061,HOUSTON,TX,24457
77062,HOUSTON,TX,25152
77063,HOUSTON,TX,34299
77064,HOUSTON,TX,45847
77065,HOUSTON,TX,35326
77066,HOUSTON,TX,31366
77067,HOUSTON,TX,30559
77068,HOUSTON,TX,10064
77069,HOUSTON,TX,16541
77070,HOUSTON,TX,46017
77071,HOUSTON,TX,25671
77072,HOUSTON,TX,56526
77073,HOUSTON,TX,34790
77074,HOUSTON,TX,37267
77075,HOUSTON,TX,37388
77076,HOUSTON,TX,33803
77077,HOUSTON,TX,52151
77078,HOUSTON,TX,14777
77079,HOUSTON,TX,31280
77080,HOUSTON,TX,45275
77081,HOUSTON,TX,47860
77082,HOUSTON,TX,49900
77083,HOUSTON,TX,70837
77084,HOUSTON,TX,95137
77085,HOUSTON,TX,16074
77086,HOUSTON,TX,28009
77087,HOUSTON,TX,36399
77088,HOUSTON,TX,49660
77089,HOUSTON,TX,48685
77090,HOUSTON,TX,32930
77091,HOUSTON,TX,23472
77092,HOUSTON,TX,33745
77093,HOUSTON,TX,46929
77094,HOUSTON,TX,8498
77095,HOUSTON,TX,66502
77096,HOUSTON,TX,32628
77098,HOUSTON,TX,13076
77099,HOUSTON,TX,47091
77201,HOUSTON,TX,0
77301,CONROE,TX,30769
77302,CONROE,TX,18118
77303,CONROE,TX,16710
77304,CONROE,TX,21314
77306,CONROE,TX,11931
77316,MONTGOMERY,TX,16036
77318,WILLIS,TX,14281
77320,HUNTSVILLE,TX,33678
77326,ACE,TX,69
77327,CLEVELAND,TX,20160
77328,CLEVELAND,TX,13993
77331,COLDSPRING,TX,6824
77334,DODGE,TX,141
77335,GOODRICH,TX,2350
77336,HUFFMAN,TX,12471
77338,HUMBLE,TX,33971
77339,KINGWOOD,TX,37512
77340,HUNTSVILLE,TX,29809
77342,HUNTSVILLE,TX,23
77345,KINGWOOD,TX,26122
77346,HUMBLE,TX,53578
77350,LEGGETT,TX,66
77351,LIVINGSTON,TX,32517
77354,MAGNOLIA,TX,30215
77355,MAGNOLIA,TX,24010
77356,MONTGOMERY,TX,24498
77357,NEW CANEY,TX,19987
77358,NEW WAVERLY,TX,4993
77359,OAKHURST,TX,721
77360,ONALASKA,TX,5280
77362,PINEHURST,TX,4600
77363,PLANTERSVILLE,TX,3269
77364,POINTBLANK,TX,2223
77365,PORTER,TX,25769
77367,RIVERSIDE,TX,143
77368,ROMAYOR,TX,152
77369,RYE,TX,1018
77371,SHEPHERD,TX,7665
77372,SPLENDORA,TX,12164
77373,SPRING,TX,54609
77374,THICKET,TX,510
77375,TOMBALL,TX,39351
77376,VOTAW,TX,617
77377,TOMBALL,TX,28708
77378,WILLIS,TX,14685
77379,SPRING,TX,70544
77380,SPRING,TX,23136
77381,SPRING,TX,34961
77382,SPRING,TX,35369
77384,CONROE,TX,11857
77385,CONROE,TX,19534
77386,SPRING,TX,36407
77388,SPRING,TX,40384
77389,SPRING,TX,21255
77396,HUMBLE,TX,43317
77401,BELLAIRE,TX,17491
77406,RICHMOND,TX,33682
77407,RICHMOND,TX,28595
77412,ALTAIR,TX,106
77414,BAY CITY,TX,23047
77415,CEDAR LANE,TX,46
77417,BEASLEY,TX,2457
77418,BELLVILLE,TX,9585
77419,BLESSING,TX,1512
77420,BOLING,TX,2205
77422,BRAZORIA,TX,13933
77423,BROOKSHIRE,TX,9483
77426,CHAPPELL HILL,TX,2100
77428,COLLEGEPORT,TX,61
77429,CYPRESS,TX,72264
77430,DAMON,TX,2283
77432,DANEVANG,TX,173
77433,CYPRESS,TX,50539
77434,EAGLE LAKE,TX,4816
77435,EAST BERNARD,TX,4539
77436,EGYPT,TX,73
77437,EL CAMPO,TX,17054
77440,ELMATON,TX,37
77441,FULSHEAR,TX,4809
77442,GARWOOD,TX,1137
77443,GLEN FLORA,TX,84
77444,GUY,TX,784
77445,HEMPSTEAD,TX,11977
77446,PRAIRIE VIEW,TX,5217
77447,HOCKLEY,TX,11872
77448,HUNGERFORD,TX,341
77449,KATY,TX,94382
77450,KATY,TX,71889
77451,KENDLETON,TX,77
77453,LANE CITY,TX,301
77454,LISSIE,TX,217
77455,LOUISE,TX,2045
77456,MARKHAM,TX,1303
77457,MATAGORDA,TX,651
77458,MIDFIELD,TX,468
77459,MISSOURI CITY,TX,56274
77460,NADA,TX,73
77461,NEEDVILLE,TX,10679
77464,ORCHARD,TX,221
77465,PALACIOS,TX,7161
77466,PATTISON,TX,690
77467,PIERCE,TX,57
77468,PLEDGER,TX,131
77469,RICHMOND,TX,35321
77470,ROCK ISLAND,TX,338
77471,ROSENBERG,TX,35241
77473,SAN FELIPE,TX,97
77474,SEALY,TX,12782
77475,SHERIDAN,TX,773
77476,SIMONTON,TX,313
77477,STAFFORD,TX,35897
77478,SUGAR LAND,TX,24739
77479,SUGAR LAND,TX,74514
77480,SWEENY,TX,8097
77481,THOMPSONS,TX,35
77482,VAN VLECK,TX,2307
77483,WADSWORTH,TX,311
77484,WALLER,TX,11068
77485,WALLIS,TX,4054
77486,WEST COLUMBIA,TX,6851
77488,WHARTON,TX,14148
77489,MISSOURI CITY,TX,35554
77493,KATY,TX,23104
77494,KATY,TX,61600
77498,SUGAR LAND,TX,49906
77502,PASADENA,TX,37995
77503,PASADENA,TX,24251
77504,PASADENA,TX,24529
77505,PASADENA,TX,23223
77506,PASADENA,TX,35977
77507,PASADENA,TX,0
77510,SANTA FE,TX,13731
77511,ALVIN,TX,46627
77514,ANAHUAC,TX,4942
77515,ANGLETON,TX,30309
77517,SANTA FE,TX,5315
77518,BACLIFF,TX,8673
77519,BATSON,TX,1191
77520,BAYTOWN,TX,36489
77521,BAYTOWN,TX,49507
77523,BAYTOWN,TX,17031
77530,CHANNELVIEW,TX,31086
77531,CLUTE,TX,15639
77532,CROSBY,TX,26236
77533,DAISETTA,TX,1022
77534,DANBURY,TX,2863
77535,DAYTON,TX,31295
77536,DEER PARK,TX,30690
77538,DEVERS,TX,934
77539,DICKINSON,TX,38806
77541,FREEPORT,TX,17412
77545,FRESNO,TX,19431
77546,FRIENDSWOOD,TX,47636
77547,GALENA PARK,TX,9735
77550,GALVESTON,TX,23043
77551,GALVESTON,TX,17753
77554,GALVESTON,TX,8863
77560,HANKAMER,TX,1005
77561,HARDIN,TX,53
77562,HIGHLANDS,TX,10459
77563,HITCHCOCK,TX,9103
77564,HULL,TX,1988
77565,KEMAH,TX,5790
77566,LAKE JACKSON,TX,28739
77568,LA MARQUE,TX,14308
77571,LA PORTE,TX,35666
77573,LEAGUE CITY,TX,71580
77575,LIBERTY,TX,15949
77577,LIVERPOOL,TX,1368
77578,MANVEL,TX,12672
77580,MONT BELVIEU,TX,312
77581,PEARLAND,TX,42383
77583,ROSHARON,TX,28531
77584,PEARLAND,TX,70228
77585,SARATOGA,TX,1014
77586,SEABROOK,TX,20970
77587,SOUTH HOUSTON,TX,16568
77590,TEXAS CITY,TX,30374
77591,TEXAS CITY,TX,13131
77597,WALLISVILLE,TX,777
77598,WEBSTER,TX,23059
77611,BRIDGE CITY,TX,8219
77612,BUNA,TX,8901
77613,CHINA,TX,1218
77614,DEWEYVILLE,TX,603
77615,EVADALE,TX,1012
77616,FRED,TX,1136
77617,GILCHRIST,TX,73
77619,GROVES,TX,16147
77622,HAMSHIRE,TX,1390
77623,HIGH ISLAND,TX,448
77624,HILLISTER,TX,856
77625,KOUNTZE,TX,8489
77627,NEDERLAND,TX,21454
77629,NOME,TX,877
77630,ORANGE,TX,26796
77632,ORANGE,TX,22776
77640,PORT ARTHUR,TX,16875
77642,PORT ARTHUR,TX,37111
77650,PORT BOLIVAR,TX,1896
77651,PORT NECHES,TX,13043
77655,SABINE PASS,TX,356
77656,SILSBEE,TX,17110
77657,LUMBERTON,TX,20003
77659,SOUR LAKE,TX,4910
77660,SPURGER,TX,1437
77661,STOWELL,TX,962
77662,VIDOR,TX,27035
77663,VILLAGE MILLS,TX,1353
77664,WARREN,TX,2681
77665,WINNIE,TX,6446
77701,BEAUMONT,TX,14674
77702,BEAUMONT,TX,2893
77703,BEAUMONT,TX,15006
77705,BEAUMONT,TX,40475
77706,BEAUMONT,TX,28258
77707,BEAUMONT,TX,17080
77708,BEAUMONT,TX,11518
77713,BEAUMONT,TX,12788
77801,BRYAN,TX,15449
77802,BRYAN,TX,23288
77803,BRYAN,TX,30252
77807,BRYAN,TX,9699
77808,BRYAN,TX,10634
77830,ANDERSON,TX,2534
77831,BEDIAS,TX,3426
77833,BRENHAM,TX,27492
77835,BURTON,TX,2351
77836,CALDWELL,TX,11896
77837,CALVERT,TX,1587
77840,COLLEGE STATION,TX,56171
77845,COLLEGE STATION,TX,48938
77853,DIME BOX,TX,953
77855,FLYNN,TX,238
77856,FRANKLIN,TX,5096
77857,GAUSE,TX,757
77859,HEARNE,TX,6981
77861,IOLA,TX,2506
77864,MADISONVILLE,TX,7647
77865,MARQUEZ,TX,1798
77867,MUMFORD,TX,105
77868,NAVASOTA,TX,15511
77871,NORMANGEE,TX,3368
77872,NORTH ZULCH,TX,1716
77873,RICHARDS,TX,1292
77876,SHIRO,TX,197
77878,SNOOK,TX,475
77879,SOMERVILLE,TX,4670
77880,WASHINGTON,TX,1879
77901,VICTORIA,TX,41548
77904,VICTORIA,TX,25002
77905,VICTORIA,TX,13981
77950,AUSTWELL,TX,197
77951,BLOOMINGTON,TX,2616
77954,CUERO,TX,11506
77957,EDNA,TX,8187
77960,FANNIN,TX,121
77961,FRANCITAS,TX,183
77962,GANADO,TX,3286
77963,GOLIAD,TX,5459
77964,HALLETTSVILLE,TX,7569
77968,INEZ,TX,2774
77969,LA SALLE,TX,154
77970,LA WARD,TX,295
77971,LOLITA,TX,911
77973,MCFADDIN,TX,50
77974,MEYERSVILLE,TX,455
77975,MOULTON,TX,1860
77976,NURSERY,TX,126
77977,PLACEDO,TX,718
77978,POINT COMFORT,TX,743
77979,PORT LAVACA,TX,17144
77982,PORT O CONNOR,TX,1253
77983,SEADRIFT,TX,2209
77984,SHINER,TX,4295
77987,SWEET HOME,TX,161
77988,TELFERNER,TX,326
77990,TIVOLI,TX,699
77991,VANDERBILT,TX,357
77993,WEESATCHE,TX,148
77994,WESTHOFF,TX,321
77995,YOAKUM,TX,9567
78001,ARTESIA WELLS,TX,33
78002,ATASCOSA,TX,8255
78003,BANDERA,TX,8689
78004,BERGHEIM,TX,1183
78005,BIGFOOT,TX,817
78006,BOERNE,TX,27558
78007,CALLIHAM,TX,151
78008,CAMPBELLTON,TX,345
78009,CASTROVILLE,TX,7255
78010,CENTER POINT,TX,3386
78011,CHARLOTTE,TX,2082
78012,CHRISTINE,TX,436
78013,COMFORT,TX,5930
78014,COTULLA,TX,4987
78015,BOERNE,TX,9602
78016,DEVINE,TX,9630
78017,DILLEY,TX,4787
78019,ENCINAL,TX,1855
78021,FOWLERTON,TX,126
78022,GEORGE WEST,TX,4627
78023,HELOTES,TX,24334
78024,HUNT,TX,1436
78025,INGRAM,TX,4956
78026,JOURDANTON,TX,5861
78027,KENDALIA,TX,459
78028,KERRVILLE,TX,37620
78029,KERRVILLE,TX,0
78039,LA COSTE,TX,1657
78040,LAREDO,TX,42083
78041,LAREDO,TX,44153
78043,LAREDO,TX,42713
78044,LAREDO,TX,648
78045,LAREDO,TX,54713
78046,LAREDO,TX,64548
78050,LEMING,TX,767
78052,LYTLE,TX,6388
78055,MEDINA,TX,1774
78056,MICO,TX,1917
78057,MOORE,TX,871
78058,MOUNTAIN HOME,TX,1256
78059,NATALIA,TX,5387
78060,OAKVILLE,TX,37
78061,PEARSALL,TX,11031
78063,PIPE CREEK,TX,9227
78064,PLEASANTON,TX,14102
78065,POTEET,TX,10831
78066,RIO MEDINA,TX,591
78067,SAN YGNACIO,TX,916
78069,SOMERSET,TX,5137
78070,SPRING BRANCH,TX,14618
78071,THREE RIVERS,TX,4248
78072,TILDEN,TX,505
78073,VON ORMY,TX,8171
78075,WHITSETT,TX,123
78076,ZAPATA,TX,12612
78101,ADKINS,TX,7898
78102,BEEVILLE,TX,27593
78104,BEEVILLE,TX,175
78107,BERCLAIR,TX,360
78108,CIBOLO,TX,27770
78109,CONVERSE,TX,34603
78112,ELMENDORF,TX,7941
78113,FALLS CITY,TX,2435
78114,FLORESVILLE,TX,20103
78116,GILLETT,TX,390
78117,HOBSON,TX,545
78118,KARNES CITY,TX,3976
78119,KENEDY,TX,7680
78121,LA VERNIA,TX,11381
78122,LEESVILLE,TX,418
78123,MC QUEENEY,TX,2397
78124,MARION,TX,5609
78125,MINERAL,TX,96
78130,NEW BRAUNFELS,TX,59546
78132,NEW BRAUNFELS,TX,19139
78133,CANYON LAKE,TX,16269
78140,NIXON,TX,3380
78141,NORDHEIM,TX,596
78142,NORMANNA,TX,119
78143,PANDORA,TX,85
78144,PANNA MARIA,TX,45
78145,PAWNEE,TX,103
78146,PETTUS,TX,771
78147,POTH,TX,1919
78148,UNIVERSAL CITY,TX,20139
78150,RANDOLPH A F B,TX,11
78151,RUNGE,TX,1347
78152,SAINT HEDWIG,TX,2294
78154,SCHERTZ,TX,30347
78155,SEGUIN,TX,45341
78159,SMILEY,TX,1023
78160,STOCKDALE,TX,4273
78161,SUTHERLAND SPRINGS,TX,864
78162,TULETA,TX,375
78163,BULVERDE,TX,9838
78164,YORKTOWN,TX,3796
78201,SAN ANTONIO,TX,45307
78202,SAN ANTONIO,TX,11691
78203,SAN ANTONIO,TX,6099
78204,SAN ANTONIO,TX,11125
78205,SAN ANTONIO,TX,1453
78207,SAN ANTONIO,TX,55514
78208,SAN ANTONIO,TX,3736
78209,SAN ANTONIO,TX,39197
78210,SAN ANTONIO,TX,36865
78211,SAN ANTONIO,TX,31944
78212,SAN ANTONIO,TX,28415
78213,SAN ANTONIO,TX,40396
78214,SAN ANTONIO,TX,23341
78215,SAN ANTONIO,TX,1150
78216,SAN ANTONIO,TX,40267
78217,SAN ANTONIO,TX,32165
78218,SAN ANTONIO,TX,31917
78219,SAN ANTONIO,TX,15225
78220,SAN ANTONIO,TX,15965
78221,SAN ANTONIO,TX,35990
78222,SAN ANTONIO,TX,19408
78223,SAN ANTONIO,TX,50637
78224,SAN ANTONIO,TX,17601
78225,SAN ANTONIO,TX,13025
78226,SAN ANTONIO,TX,6648
78227,SAN ANTONIO,TX,46077
78228,SAN ANTONIO,TX,58811
78229,SAN ANTONIO,TX,28804
78230,SAN ANTONIO,TX,39089
78231,SAN ANTONIO,TX,7906
78232,SAN ANTONIO,TX,35120
78233,SAN ANTONIO,TX,43710
78234,SAN ANTONIO,TX,7126
78235,SAN ANTONIO,TX,357
78236,LACKLAND A F B,TX,10392
78237,SAN ANTONIO,TX,36929
78238,SAN ANTONIO,TX,23514
78239,SAN ANTONIO,TX,28736
78240,SAN ANTONIO,TX,51111
78242,SAN ANTONIO,TX,31395
78243,SAN ANTONIO,TX,235
78244,SAN ANTONIO,TX,30757
78245,SAN ANTONIO,TX,56511
78247,SAN ANTONIO,TX,49176
78248,SAN ANTONIO,TX,13638
78249,SAN ANTONIO,TX,49951
78250,SAN ANTONIO,TX,54903
78251,SAN ANTONIO,TX,49435
78252,SAN ANTONIO,TX,7372
78253,SAN ANTONIO,TX,29007
78254,SAN ANTONIO,TX,44817
78255,SAN ANTONIO,TX,10826
78256,SAN ANTONIO,TX,6855
78257,SAN ANTONIO,TX,3950
78258,SAN ANTONIO,TX,40586
78259,SAN ANTONIO,TX,22660
78260,SAN ANTONIO,TX,24844
78261,SAN ANTONIO,TX,13513
78263,SAN ANTONIO,TX,4673
78264,SAN ANTONIO,TX,12339
78266,SAN ANTONIO,TX,5591
78330,AGUA DULCE,TX,878
78332,ALICE,TX,28710
78335,ARANSAS PASS,TX,4
78336,ARANSAS PASS,TX,11949
78338,ARMSTRONG,TX,37
78339,BANQUETE,TX,632
78340,BAYSIDE,TX,379
78341,BENAVIDES,TX,1760
78342,BEN BOLT,TX,386
78343,BISHOP,TX,4525
78344,BRUNI,TX,474
78349,CONCEPCION,TX,505
78351,DRISCOLL,TX,621
78352,EDROY,TX,179
78353,ENCINO,TX,433
78355,FALFURRIAS,TX,7081
78357,FREER,TX,3161
78358,FULTON,TX,709
78359,GREGORY,TX,1944
78361,HEBBRONVILLE,TX,5350
78362,INGLESIDE,TX,9447
78363,KINGSVILLE,TX,30463
78368,MATHIS,TX,9227
78369,MIRANDO CITY,TX,444
78370,ODEM,TX,4877
78371,OILTON,TX,404
78372,ORANGE GROVE,TX,5452
78373,PORT ARANSAS,TX,3585
78374,PORTLAND,TX,16620
78375,PREMONT,TX,3352
78376,REALITOS,TX,554
78377,REFUGIO,TX,3821
78379,RIVIERA,TX,1585
78380,ROBSTOWN,TX,23141
78382,ROCKPORT,TX,19364
78383,SANDIA,TX,3539
78384,SAN DIEGO,TX,6640
78385,SARITA,TX,277
78387,SINTON,TX,9574
78389,SKIDMORE,TX,1541
78390,TAFT,TX,5616
78391,TYNAN,TX,325
